text,labels
"MARLBORO TOWNSHIP, NJ - The Marlboro Township online Internet exchange zone is now open. The zone is located in the Municipal parking lot at 1979 Township Drive, just off Rt. 18 and Wyncrest Road. It is indicated by green striping and an Internet Exchange Zone sign. The zone is well lit and under 24/7 surveillance. To use the zone, one party must be a Marlboro Township resident. Many towns are now launching safe space Internet exchange zones, especially after a resident in Highlands was held up at gunpoint in their home Dec. 12 after they arranged a Craigslist sale. Read that story here: N.J. Resident Tries To Sell On Craigslist, Gets Robbed At Gunpoint Instead, Escapes Prior to the transaction, the resident registers using a link on the Township website HERE. Transaction regulations and item restrictions are detailed on the registration page. Monmouth County towns with and without safe Internet sale zones: Hazlet: Hazlet Township has a designated safe exchange zone in the parking lot next to the police department. It is marked with signs and is under video surveillance. Holmdel currently does not. Rumson: Rumson currently does not, but is looking into it, police tell Patch. Aberdeen/Matawan: Aberdeen Township does not have one, but Police Chief John Powers said they are exploring establishing one in the future. A new video surveillance system was installed at Town Hall last year. Wikimedia Commons image",0
"GREENWICH, CT — Firefighters put out a fire on Rockmere Avenue Thursday. The fire was knocked down by 11:10 a.m., according to Greenwich Fire Local 1042 Twitter.  Image via Greenwich Fire L1042",0
"Power was restored Monday after underground power lines caught fire and caused manholes and metal vaults to explode into the air in Red Bank on Sunday, authorities said. Red Bank Catholic and St. James schools were closed Monday because of the electrical issues connected to the manhole explosions, according to The Asbury Park Press. Related story: Explosions Rock Red Bank; 260 Homes Lose Power The underground explosions prompted officials to evacuate downtown buildings in Red Bank on Sunday, eyewitnesses said on Twitter. The explosions occurred in two underground vaults that housed electrical transformers, leaving no one injured, authorities said. No one was injured in the afternoon blasts that were visible in manholes near Peters Place on Broad Street. Police evacuated three downtown buildings, while about 260 homes and businesses nearby lost power, according to NBC4 in New York. Utility workers couldnt estimate when power would be restored, according to NBC4. The explosions happened in areas where Jersey Central Power and Light equipment is stored; police said there was a lot of smoke in the area, but there were no fires, according to NJ.com. Broad Street was shut down from Monmouth Street to Reckless Place, according to NJ.com. Other Patch stories:",0
"CHARLOTTE, NC -- Police have released photos of a man they say is wanted for suspected sexual battery near the University of North Carolina at Charlotte campus following a Feb. 4 incident where he is accused of pushing a woman up against a wall and forcibly fondling her. The incident last Sunday occurred around 4 p.m. in the 8900 block of University City Boulevard, according to a Charlotte-Mecklenburg Police report. The suspect fled the scene on foot, the victim told police. CMPD obtained photos of the suspect and is now hoping the public will help locate him. He is described as a black male, about 20-years-old, about 5-foot, 9-inches tall with a thin build and medium complexion. University City Division Officers continue to increase patrols in the apartment complexes and near the campus, CMPD said. CMPD asks that anyone with information concerning these case call Crime Stoppers at 704-334-1600. Photos courtesy of Charlotte-Mecklenburg Police Department",0
"CLEARWATER, FL — A late Wednesday night bomb threat at Morton Plant Hospital turned up no explosive devices, but has sparked a search for the man responsible. According to Clearwater Police, officers were called to the 300 Pinellas St. hospital just before midnight Sept. 21. Officers, including K9 units, conducted a floor-by-floor sweep, checked parking areas and adjacent locations, an email from the agency said. Nothing of significance was found; the all-clear was given after about 45 minutes, the email said. Police are now trying to track the person responsible for the call. The caller, the agency noted, was a man. No further information is available at this time. Image via Shutterstock",0
"NORWALK, OH — Creepy clowns have arrived in Ohio, or at least weird reports of them have. Residents in Norwalk reported several incidents involving people dressed as clowns harassing pedestrians last week, sending police officers there on a wild goose chase throughout the city. After a night of chasing clowns, however, police concluded that the whole affair had been a prank that got out of hand. Someone posted a photo of two clowns on Facebook, and that post was shared more than 1,000 times. Then the calls started coming in. Police concluded that many of the reports had been exaggerated, potentially deliberately, and located two suspects, one of whom just wanted to get famous. Officers also said they were going to review recorded incident calls to try and identify voices and ensure each report wasnt part of a larger prank. The calls started on the night of Sept. 22 when Norwalk police began receiving reports of four men, dressed like clowns, riding bicycles and harassing pedestrians on Cline Street. When police arrived on the scene, there were no clowns. They were, however, approached by a resident wanting to make another complaint about the clowns. At 12:20 a.m., police received a call saying there were clowns loitering in the woods behind H&B Hop, an ice cream parlor at 296 W. Main St. The clowns were allegedly jumping out of the woods and attempting to scare people walking by. At 1:43 a.m., a resident on Concord Court complained that she had seen a clown attempting to break into her house. Neighbors of the resident said they had been outside and hadnt seen any suspicious activity. As the night continued to get stranger, callers began complaining that a motorcycle group was allegedly hunting for the clowns as well. However, officers only located three individuals sitting in a parked car on Glover Avenue. They said they had located the clowns on Facebook and that one of the clowns had taken a selfie at Norwalk Recreation Center. Police told the three people to go home. Using Facebook photos posted by the suspects, officers were eventually able to track down the residence of one of the clowns. The suspect spoke to police the day after the incidents. He initially denied taking part in the pranks, said he was falsely accused on social media, and repeatedly asked officers if he could work as an undercover agent. Eventually, he admitted that he and his girlfriend dressed up as clowns but said he only walked outside of his residence. He said he got the idea from a video they saw on the internet and that he had no intention of scaring anyone. However, the suspects girlfriend posted a picture of the duo dressed as clowns and claimed to have spotted them on the way back from a restaurant. When the photo went viral, her boyfriend begged her to take it down, but she didnt. He claimed she wanted to be famous. Police now believe that many people who posted on Facebook claiming to have seen the clowns were merely re-posting screen shots and claiming to have seen the clowns roaming throughout town. Wellington Police, though denying having made a post about the clown incident, did paste a warning to potential clowners on their Facebook page. Wellington is about 30 minutes from Norwalk. This Ohio incident follows a wave of clown-based crimes and reports in the south. Most recently, an Alabama man was arrested after he approached shoppers at a Georgia Walmart dressed like a clown. That incident followed a wave of reported clown sightings that swept through Georgia after first popping up in North Carolina and South Carolina in the past months. Image via Pixabay",0
"COLUMBIA, MD — The Howard County Police Department provided the following information about recent incidents in and around Columbia. There was an armed robbery at the BP gas station in Jessup over the weekend. Police said that two men with their faces covered went into the BP in the 8800 block of Washington Boulevard and demanded money from an employee. One of the suspects had a handgun in the robbery, which occurred at 4:15 a.m. on Sept. 11. The employee complied and the suspects left. No one was injured. The suspects were described as two black men: one was 6 tall and thin, in his 20s, wearing a light-colored baseball hat, green pants and a black t-shirt; the second was 510 tall, of medium build, wearing a yellow hat, black t-shirt and black shorts. Jewelry and electronics were stolen from the 8500 block of Window Latch Way. The burglary happened between 4:11 and 5:11 p.m. on Sept. 10. Two TVs were stolen as the result of a break-in at the 5600 block of Stevens Forest Forest Road. The burglar(s) broke a back window to get inside between Sept. 8 and 10. Nearby, there was evidence that the suspect(s) may have tried to strike again; a window screen was cut at a second residence, but the suspect(s) did not get in. The door was kicked in to a residence in the 8300 block of Tamar Drive, where electronics were stolen; the burglary was reported at approximately 4:30 p.m. on Sept. 8. A 2007 BMW 328i convertible was stolen from the 9400 block of Ridgeview Drive, reported at 11:30 p.m. on Sept. 8. The tag reads 9BL0175.",0
"1:43 a.m. - DUI Alcohol/Drugs, Esperanza and Baldwin Aveneue:  An officer stopped a motorist for a Vehicle Code violation, and determined that the driver was under the influence of alcohol. The officer arrested the Arcadia resident for DUI. 10:12 a.m. - Inflicting Corporal Injury on Spouse, Edgeview Drive: This case involves an argument that became a fight between a couple filing for divorce.  The husband allegedly battered his wife, who was treated by .  Officers arrested the suspect on suspicion of felony battery. 7:28 p.m. – Driving Under the influence of Alcohol near the intersection of Valley Avenue and Denair Street: An officer stopped a motorist for a Vehicle Code violation, and determined that the driver was under the influence of alcohol. The officer arrested the Pasadena resident for DUI. 11:47 p.m. - DUI Alcohol/Drugs, Ramona Ave and Sunnyside Avenue:  An officer stopped a motorist for a Vehicle Code violation, and determined that the driver was under the influence of alcohol. The officer arrested the Sierra Madre resident for DUI. 1:05 a.m. – Solo Injury Traffic Collision, 160 N. Baldwin Avenue: A 17-year old driver was taking his two younger siblings home and fell asleep at the wheel. The driver was driving north on Baldwin Avenue and crashed into a palm tree and City sign on the east side of Baldwin Avenue. One of the passengers in the rear seat was sleeping and did not have a seat belt on. He was thrown into the front seat, sustaining serious injuries. The driver and front seat passenger also suffered injuries. The van sustained heavy damage. NOTE: As of Monday, Jan. 31st, the number of cases is over 525. The loss exceeds $245,000.",0
"NATICK, MA—A truck has reportedly hit a pole on Route 16 in Natick. Wires were taken down from the snapped pole at Eliot (Route 16) and Carver Hill, and according to Natick police, it caused a small fire. Traffic has been reduced to one lane. There were no injuries, according to officials, and the fire was extinguished. As of 10:30 a.m. on Tuesday, police say the traffic in the area will be impacted for the next several hours. Eversource is on the scene and is trying to have the roadway open before school is out and for commuting hours. Refresh this page for updates.",0
"SANTA CRUZ, CA – The Santa Cruz Police Department is still investigating a February hit-and-run that killed a 26-year-old woman and issued a reminder to the community that anyone with information is asked to call the agency. The crash on Feb. 6 near the intersection of Seabright Avenue and Broadway in Santa Cruz killed Bianca Zipper, an Austrian citizen who was with her newlywed husband traveling through Santa Cruz on vacation. Zipper woman found dead on Seabright south of Broadway after officers responded at 2:38 a.m. to a report of a woman lying in the roadway, according to police. She was pronounced dead at the scene. Police and Santa Cruz County coroners officials determined she was the victim of a collision with a vehicle. The Santa Cruz Police Department is requesting assistance from any potential witnesses or member of the public who may have information regarding this case, the department said. Anyone who may have seen this incident or has information is asked to contact Detective Williams at dwilliams@cityofsantacruz.com or 831-420-5839 or leave a message with the anonymous tip-line 831-420-5995. Tips can also be left through: http://cityofsantacruz.com/…/pol…/how-do-i/leave-a-crime-tip. PREVIOUS COVERAGE: ALSO SEE: Santa Cruz Indivisible Leads Tax March on April 15 --Bay City News contributed to this report/Image via SCPD",0
"UPDATE (Dec. 13, 3:35 p.m.): A Woodbridge resident has been charged with setting a tow truck on fire in Mount Vernon Wednesday. According to a news release from the Fairfax County Fire and Rescue Department, fire investigators charged Reu Cruz Ortiz, 32, of Woodbridge, with intentionally setting a vehicle on fire. Investigators charged Ortiz with two counts of destruction of personal property greater than $200, a class four felony, according to the release. He is being held in the Fairfax County Adult Detention Center. --- A man was arrested for attacking another man with a machete at the scene of a tow truck fire Wednesday at 8150 Richmond Highway. We did get a call around 1:18 this afternoon of a tow truck that was on fire, and several calls of a man nearby swinging a chain, fighting a man with a machete, Fairfax County Police spokesman Eddie Azcarate told Patch. Officers arrived and were able to take one adult man (with the machete) in custody. The tow truck fire was brought under control within five minutes, according to fire officials. It occurred in the parking lot of Action Automotive Preowned Cars, and was unrelated to the fight, but because of one the other happened, Azcarate said. The suspect has not yet been identified and charges are pending. The chain-wielding victim sustained minor injuries and refused transport to the hospital. The case is being investigated by the Fairfax County Fire and Rescue Department and Police Departments. Stay with Mount Vernon Patch for more on this developing story, and follow us on Facebook and Twitter!",0
"Police reports indicate a disturbing timeline in the missing person case of Dara Lee Watson. Read more about the case here. On Monday, Mount Pleasant police released police reports surrounding Watsons disappearance. Included in those reports were details about the timeline and new details that suggest her fiance committed suicide shortly after police contacted him about Watsons whereabouts. Read the full story. Feb. 6, noon: Watson left Boone, N.C., with fiancé David Hedrick.Feb. 6, evening: Hedrick and Watson have a fight, according to Hedricks statements later in the week.Sometime between Feb. 6 and Feb. 7: Police believe Hedrick was involved in Watsons disappearance.Feb. 7, evening: Burning SUV discovered on remote road in Francis Marion National Forest.Feb. 7, evening: David Hedrick hitches a ride from the national forest to his home in Mount Pleasant.Feb. 7, evening: Witnesses report seeing Hedrick come out of the forest with a shovel.Feb. 7: Hedrick says Watson left their home.Feb. 8: Boss says he received a text message from Watson.Feb. 8: Sister receives a text message at 1:30 p.m.Feb. 8: Watsons cell phone used near Venning Road at 1:30 p.m.Feb. 8: Watsons burned-out SUV found in remote part of Francis Marion National Forest, but police do not connect the vehicle to a missing-person case.Feb. 10: Boss reports Watson missing at 10:30 a.m.Feb. 10: Hedrick contacted by police.Feb. 10: Friends report suicide at 12:30 p.m.Feb. 11 and 12: Police search national forest for Watson.Feb. 12: Search in Francis Marion National Forest called off, investigation continues.Feb. 14: Law enforcement receive a tip about disturbed ground in McClellanville in northern Charleston County. Searchers start their day there.Feb. 14, 10 a.m.: Deputies say nothing of value found at new location, regrouping for later searches today.Feb. 14: Police hold a press conference, say conclusively that Hedrick played a roll in Watsons disappearance. The coroner ruled his death a suicide. Read more. Read more.Feb. 16: Police report finding Dara Watsons cell phone in a pond near the home she shared with David Hedrick. Read more.Feb. 17: Police recover remains near where Watsons burned-out SUV was recovered. Read more.Feb. 18: Police confirm that remains found on Friday are Dara Watsons. The coroner says she died of a single gunshot wound to the head. Read more. Download the movie",0
"SOUTH SAN FRANCISCO, CA – A 55-year-old registered sex offender was caught after he allegedly exposed himself to a pair of women in South San Francisco on New Years Day, police said Tuesday. According to police, the incident happened around 7:10 a.m. in the 300 block of South Maple Avenue When police arrived they contacted the suspect who was hiding in the area of a closed business, police said in a news release. The suspect was determined to be a registered sex offender and currently on parole. After the victims pegged the man for the same that exposed himself to them, police say Shamsher Rai was arrested on charges of indecent exposure and for violating parole. Jail records indicate Rai was booked without bail at the Maguire Correctional Facility. Patch file photo by Renee Schiavone",0
"PASADENA, TX — Police officers from across the Houston area will trade in their handcuffs for serving aprons at the Texas Roadhouse location in Pasadena, 3033 E. Sam Houston Pkwy., on Thursday, July 21. During the 5 p.m. – 9 p.m. dinner shift, officers will serve tables and collect tips, which will be turned in as donations to Special Olympics Texas at the end of the dinner shift. All money raised throughout the night will go towards helping Special Olympics Texas put on programs for more than 9,900 athletes with intellectual disabilities in the Houston area. Want more Houston news? Click here for our free daily newsletter and breaking news alerts.",0
"ST. PETERSBURG, FL — Update: The St. Petersburg Police Department announced at 10 p.m. Friday that Interstate 275 in the area of Gandy Boulevard had opened to traffic following a brush fire that also forced evacuations in a nearby community. While I-275 had reopened, police said Gandy will remain closed for several hours. The Florida Highway Patrol said it was likely the exits at Gandy and Gandy Boulevard would remain closed overnight. Earlier: The St. Petersburg Police Department is reporting that a brush fire in the area of Interstate 275 and Gandy Boulevard has prompted evacuations in addition to road closings. As of 6:42 p.m. Friday, police were reporting that traffic continues to be closed in all directions at I-275 at Gandy Boulevard, according to an email from the agency. Closings are as follows, according to police: I-275 from 54th Avenue north to Gandy Boulevard. Gandy Boulevard from Ninth Street to 30th Street. Residents from Village Green mobile home park have also been evacuated, the agency said. The fire poses challenges due to the wind and the lack of fire hydrants on the interstate, police wrote. St.Pete fire and other fire crews using water tanks trucks to douse the flames, then refilling. Sign up for the Patch newsletter and alerts! Firefighters from multiple agencies have joined in the battle to extinguish the flames. Heavy winds have blown heavy smoke across the I-275 and Gandy Boulevard interchange, Florida Highway Patrol Sgt. Steve Gaskins wrote in an email sent earlier in the evening. As a result, I-275 is closed in both directions as is Gandy Boulevard. St. Petersburg Mayor Rick Kriseman took to Twitter Friday night to urge people to avoid the Gandy/275 area. One firefighter had been taken to a hospital for heat exhaustion, St. Petersburg Fire Rescue reported via Twitter. The firefighter, authorities reported, was later released.  Photos courtesy of the Florida Highway Patrol",0
"A Lutheran pastor from central Minnesota has been arrested on suspicion of possessing child pornography. Minnesota Bureau of Criminal Apprehension (BCA) agents on Wednesday arrested William Leonard Helker, 47, at his home in Pine City. Helker was arrested without incident and booked into the Pine County Jail on suspicion of possessing pornography involving minors, according to a news release. BCA agents with the Internet Crimes Against Children (ICAC) Task Force arrested Helker following the execution of search warrants at Helkers Pine City residence and at All Saints Lutheran Church in Cottage Grove, where Helker is a pastor, according to authorities. The warrants were executed with assistance from Homeland Security Investigations and the Pine County Sheriffs Office. The BCAs investigation is active and ongoing. Authorities say that charges in this case are pending. Image via Shutterstock",0
"SATURDAY, NOV. 8 Raul R. Delgado, 71, of Cicero was charged with one count of misdemeanor theft and one count of criminal trespass for entering the yard of a home in the 1300 block of Harlem Avenue and attempting to take an air conditioner compressor, police said. A neighbor told police that after attempting to take the item he got into a red pickup truck and fled southbound in the alley. Delgado was apprehended at his home in Cicero. Catalytic converters were cut off of three Ford Econoline vans parked in the northeast corner of the yard at U-Haul, 7209 Harrison St. Estimated loss was $5,400. Roberto Torres, 26, of Chicago was cited under a local ordinance for failing to display a tax cab safety sticker on his vehicle, police said. He was given his citation in the 700 block of Des Plaines Avenue. FRIDAY, NOV. 7 Vinay Kumar, 28, of Forest Park and Herbert Nelson, 37, of Dolton were cited under a local ordinance for failing to display a taxi cab safety stickers on their  vehicles, police said. They were given citations in the 7200 block of Circle Avenue. WEDNESDAY, NOV. 5 Idalisse Vazquez, 25, of Chicago was cited under a local ordinance with retail theft after she attempted to leave Walmart with party goods and other items shed taken off a display and put them into a cloth bag, police said. The items were valued at $25.75. MONDAY, NOV. 5 Verlean Ford, 61, of Chicago was cited under a local ordinance with retail theft after she put hygiene products, boys socks and other items into her purse and tried to leave Walmart, 1300 Des Plaines Ave., without paying for them, police said. The items were valued at $51.61. Police Blotter information is provided by the Forest Park Police Department. Charges are not evidence of guilt. They are a record of police actions taken on a given day, and persons charged with a crime are presumed innocent until proven guilty in court. If you or a family member are charged or cited and the case is subsequently adjudicated, we encourage you to notify the editor. We will verify and report the outcome.",0
"SAN FERNANDO VALLEY, CA – The public was urged today to be on the lookout for two men who posed as maintenance workers and burglarized two homes in the North Hollywood area last week while distracting the elderly occupants. The first crime occurred about 2:35 p.m. Wednesday in the 6100 block of Bonner Street, the Los Angeles Police Department reported. A suspect posing as an electrician and wearing an ID card knocked on the residence of an elderly victim ... and lured (her) into her backyard under the guise of inspecting electrical lines, according to a police statement. A second suspect entered her unlocked residence (and) was able to remove property from the residence. The second crime occurred about 1:30 p.m. the following day in the 5600 block of Corteen Place, police said. A suspect posing as a water maintenance worker knocked on the door of another senior citizen. The suspect lured the victim into his kitchen while a second suspect entered the unlocked residence and removed property, according to police. The first suspect was described as being about 50 years old, 5 feet 10 inches tall, and weighing about 175 pounds. The second suspect was described as 20-25 years old, about 5 feet 6 inches tall, and weighing about 160 pounds. Their race was not indicated by police. Police released security images of one of the suspects and the car they were believed to be using to get around -- a newer model, white four-door Nissan Sentra. Anyone knowing about the case was urged to call police (818) 754-8377. Below from the LAPD are safety tips to consider: --City News Service contributes to this report/Images via LAPD",0
"FLUSHING, QUEENS -- A 77-year-old Queens woman was killed in a hit-and-run just blocks from her home on Wednesday morning. Jun Sum Yim was crossing Parsons Boulevard at 32nd Avenue in Flushing when an unknown vehicle slammed into her just after 7 a.m., cops said. Police arrived at the scene to Yim lying unconscious in the roadway, just two blocks from her home near Parsons Boulevard and 34th Ave. The driver who hit her was nowhere to be found. Medics rushed Yim to Flushing Hospital Medical Center, where she died. Cops are still searching for the vehicle who hit Yim. City Councilman Peter Koo (D-Flushing) offered his condolences to Yims family in a statement on Wednesday. To lose an elderly family member to such a cowardly act is truly devastating, Koo said. Too many of our neighbors, friends, and families have suffered irreparably at the hands of irresponsible and unethical drivers. Anyone with information about this incident is asked to contact Crime Stoppers at 1-800-577-TIPS.",0
"Three Floral Park men were arrested early Tuesday morning and charged with importing nearly $25 million in counterfeit goods. According to police, Nassau County detectives assigned to the JFK Airport task force, along with Homeland Security investigators and U.S. custom Board Protection officers, began a six-month investigation into the importing of counterfeit watches, bags and accessories. The investigation led to authorities executing search warrants at a home on Willis Avenue in Floral Park and Storage 1-2-3, located at 119 South 3rd St. in New Hyde Park, as well as a third, undisclosed rental property. Police say the search found nearly $25 million in counterfeit merchandise from companies like Rolex, Burberry, Hublot, Gucci, Prada and Louis Vuitton. Mahmood Nasir, 55, Ramish Nasir, 22, and Rubail Nasir, 18, all of Willis Avenue, Floral Park, were arrested at their home. Mahmood is charged with first- and second-degree counterfeiting. Ramish and Rubail are each charged with first-degree counterfeiting and fourth-degree conspiracy. They are scheduled to be arraigned in First District Court in Hempstead on Wednesday. Photos: Mahmood Nasir, left, Ramish Nasir and Rubail Nasir. Courtesy Nassau County Police Department.",0
"The Foxtailers Snowmobile Clubs trail opener event last month raised more than $2,600 — an amount that was split between the Hanover Food Shelf and the Hanover Fire Department. The event was a real success, said Eric Swenson, Foxtailers Snowmobile Club president. Proceeds from the Hanover event, hosted by Chops Bar and Grill on Dec. 3, came from over 60 silent auction items from more than 40 local and national sponsors. More than 250 people attended the event. A check in the amount of $1,318 was presented to the Hanover Food Shelf, and another $1,318 to the Hanover Fire Department. We have the event as a celebration to the opening of the snowmobile season and to provide support to some of our local non-profit organizations, Swenson said. The Foxtailers would like to thank our sponsors and everyone in attendance at the event for their support.",0
"MAHWAH, NJ — A local gas station attendant allegedly grabbed a womans buttocks when she stopped there early Tuesday morning, police said. The 18-year-old woman stopped at the gas station, which police did not identify, shortly after midnight. She was told by attendant Moeen Din that she would have to wait for a tanker truck to refill the underground gas tanks, said Chief James Batelli. While waiting, the woman went inside to the stations convenience store to buy a few things. Din followed the woman inside the store and slapped and grabbed her buttocks, Batelli said. The woman left and reported the incident to Mahwah Police. Detective Michael Grassi took Din to police headquarters for an interview. Din, 32, of Lodi, was charged with fourth-degree criminal sexual contact and released. He is scheduled to appear in Bergen County Central Judicial Processing Court. Email daniel.hubbard@patch.com Photo: Moeen Din, 32, of Lodi (Mahwah Police Department)",0
"KINGWOOD, TX -- Police have found the body they believe could be that of a missing An 83-year old man who wandered away from his home late Saturday afternoon. Police found the body of an elderly man Sunday afternoon while working with a search party and members of Texas EquuSeachin their search for James Welchko. Welchko was last seen walking down his street in the 3400 block of Cedar Knolls Court. He was wearing khaki pants, a white shirt and brown loafers, police said. Search parties began an active search for Welchko shortly after noon on Sunday, and at about 3:30 p.m., a body was found face down at thick-wooded trail at Greenbelt about 3:30 p.m., officials said. Police said the body of the person fits Welchko description, but an identity has not been confirmed. Image via Shutterstock",0
"SOLANO COUNTY, CA — Police are investigating a homicide after a person was found dead at a Fairfield home Monday evening and two people were detained, according to police. The incident began at 6:48 p.m., when officers responded to a 911 call about a disturbance at a residence in the 100 block of Valencia Drive, police said. Upon arrival, officers detained two people at the home in the Dover Mobile Home Park, off Walters Road and Air Base Parkway. Inside the residence, a third person was down on the floor and unresponsive, police said. Although medical personnel tried the revive the person, the victim was pronounced deceased at the scene, according to police. The victim and the two people who were detained are all family members, police said. Police do not believe there are any outstanding suspects in the suspected homicide. Police did not immediately say how they believe the victim died, or provide information about the victims gender or identity. Anyone with information about the incident is asked to call Fairfield polices investigations bureau at 707-428-7600, the polices tip line at 707-428-7345 or Solano County Crime Stoppers at (707) 644-7867. Information can also be texted to 888777 with TIP FAIRFIELDPD at the beginning of the message. Tipsters have the option to remain anonymous. Bay City News Service contributed to this report. Image via Pixabay",0
"EAST GREENWICH, RI — Police are asking drivers to find an alternate route when Middle Highway at Route 2 is closed starting Tuesday at 5 p.m. Options are Tillinghast Road or Shippetown Road. That section of Middle Highway will be closed until further notice.",0
"UPPER EAST SIDE, NY — Three people suffered minor injuries in a two-alarm fire which broke out on the Upper East Side just after 2 a.m. on Thursday, according to the FDNY. The fire broke out in a fourth floor apartment at 1562 Third Avenue, between 87th and 88th streets, at 2:10 a.m. with a heavy FDNY response. The blaze took three hours to get under control, with the fire spreading to the fifth floor of the apartment building, a fire official said. Three residents of the building were taken to Lenox Hill Hospital with minor injuries, the FDNY said. The five-story building has a Hale and Hearty restaurant located on the first floor and four floors of residence above. Photo Credit: Shutterstock",0
"Two landscapers say they saved the life of a South Barrington man and his dog during a house fire yesterday, the Chicago Tribune reports. Rodrigo Corona and Eduardo Cruz say they were finishing work on Aztec Court when they saw smoke coming from a nearby home. The two went to the home and saw someone trapped inside. They then took action, breaking a window to get inside of the house and rescued the man and his dog. The home was a total loss, and four cats died during the blaze, the newspaper reports.",0
"OAK CREEK, WI — Oak Creek police pursued a man who was wanted in West Allis for obstructing an officer and by the Milwaukee County Sheriffs office for retail theft after a 7-mile police chase on June 18. According to reports, an Oak Creek police officer observed a vehicle traveling east in the 100 block of Ryan Rd. without headlights on just before midnight on June 17. Upon further investigation, the officer learned that the vehicle was also reported stolen out of Milwaukee. When the officer made to execute a traffic stop, the driver of the vehicle reportedly did not acknowledge the stop and instead tried speeding away. A passenger exited the vehicle, and police took the passenger into custody. The vehicle continued on, however, and the pursuit was terminated on the 600 block of W. Rawson Ave. --- image via oak creek patch",0
"ARNOLD, MO — Scott Heatherly, 52, has been charged with assault after police say he followed a woman into a Walgreens parking lot and tackled her. The woman, who has not been identified, told police Heatherly followed her in his truck, flashing his lights, until she pulled off the road. He then confronted her, accusing her of throwing something out of her window that hit his truck. The woman came away from the encounter with minor injuries and a broken cellphone. Heatherly is currently wanted by police with bail set at $50,000 once arrested. Police said they expect him to turn himself in today. Police said security footage shows the driver kicking the womans car and tackling her when she tried to snap a picture of him. Hes also seen nearly hitting her with his pickup as he sped off. The St. Louis Post-Dispatch reports Heatherly pleaded guilty to domestic assault and child endangerment in 2007, and was sentenced in 2009 to three years in prison for another incident of domestic assault. Anyone with information about the incident should call Arnold police at 636-296-3204. The Associated Press contributed to this report. Image via Shutterstock",0
"BROWNSVILLE, BROOKLYN — A Brooklyn man died after he was shot in the chest and collapsed in his buildings lobby on Wednesday evening, according to police. Dawud Escort, 25, was shot in the chest and arm in the Unity Plaza houses lobby at 545 Dumont Ave. around 6:35 p.m. Wednesday, said police. Escort fled the building and ran toward his home at 330 Hindsdale St., where emergency responders found him lying on the lobby floor, police said. Escort was rushed to Brookdale Hospital but doctors were unable to save his life, said police. No arrests had been made as of Thursday morning, according to police. Photo by Kathleen Culliton",0
"A retired firefighter from North Babylon, armed with several weapons inside his SUV, was arrested after he used his FDNY badge to enter the tarmac at JFK Airport to where Pope Francis plane had been parked on Saturday, the NY Daily News reports. Christopher Cannella, 39, was unable to meet Pope Francis as he desired since the Pope was already in Philadelphia at the time, according to the Daily News. Cannella was arraigned at Queens Criminal Court on charges criminal impersonation, criminal mischief, unauthorized possession of ammunition, criminal trespass and pot possession, the Daily News reports. Read the full story at the Daily News.",0
"Shared by Guilford Police Department:  ****TRAFFIC ALERT**** RT 80 is closed between Long Hill Rd and RT 77 for an accident which took down a pole just east of Long Hill Rd. Thankfully there are no injuries but there may be some power outages while crews work to replace the pole. The repair time is estimated to be around 6am. Thank you for sharing and stay safe! To sign up for Guilford breaking news alerts and more, click here.",0
"Federal investigators say a 19-year-old former St. Catherine University student tried to provide material support to a foreign terrorist organization in September. According to the indictment, on Sept. 19, 2017, Tnuza Jamal Hassan, of Minneapolis, wrote a letter encouraging her roommates to join the jihad in fighting and to [j]oin Al Qaeda, Taliban, or Al Shabaab. The letter scared her roommates, who turned it over to campus security, police said. Authorities said Hassan lied to FBI agents about not authoring the letter. St. Kates issued the following statement Wednesday: On March 27, 2017, three students on the St. Paul campus reported to University officials that they had received a letter from an unknown person or persons. The letter did not threaten students, faculty, staff, or the University, but did reference join the jihad in fighting. The University turned the letters over to law enforcement, who immediately began an investigation. The University was requested to keep the matter confidential, which it did until todays indictment. We remain in full cooperation with the authorities. As previously reported by Patch, Hassan also faces an arson charge in connection with a number of fires set on campus, including one in a dormitory that also houses a daycare. There were 33 children present when the fire was set, according to police. Hassan told police she started the fires because shes been reading about the U.S. military destroying schools in Iraq or Afghanistan and she felt that she should do exactly the same thing, a criminal complaint states. Hassan is currently in custody at the Ramsey County Jail. Image via Ramsey County Sheriffs Office",0
