text,labels
"The Council on American-Islamic Relations (CAIR) is calling for hate crime charges for a man accused of throwing a pigs foot at a Somali man in Willmar.

Willmar police say the incident happened at a local farmers market on Saturday at about 11 a.m. They say a 61-year-old man approached a booth run by a local Somali man and reportedly threw a pigs foot on the table and swore at the man.

Police say the man left, but several witnesses were able to provide photos of him. Willmar police were able to identify him and issued a citation for disorderly conduct, which requires a court appearance.

Disorderly conduct is a misdemeanor, but if an officer does not witness it, it is not an arrestable offense, according to Willmar police.

CAIR responded to the incident in a press release on Tuesday, asking that hate crime charges be brought against the man. They claim he shouted anti-Muslim slurs before throwing the pigs foot at a group of Muslims.

Because Muslims are prohibited from consuming pork products, CAIR said pigs feet are often used to offend.

If you curse a persons faith and then throw an object clearly designed to offend and intimidate, you should be charged with a hate crime, said CAIR-MN Civil Rights Director Amir Malik in the press release.

The case has been forwarded to the courts and a court date is pending, according to police.

According to CAIRs press release, the organization has seen a spike in hate incidents targeting Muslims and other minority groups since the Nov. 8 election. The number of hate crimes tracked by CAIR in the first half of 2017 spiked 91 percent compared to the same period in 2016, according to the organization.",1
"A Hicksville man charged with setting a strip club on fire and stealing items from a tobacco shop was sentenced to five years in prison, Acting Nassau County District Attorney Madeline Singas announced Tuesday. Craig Blum, 44, was also ordered to serve five years of post-release supervision and to pay $37,676.67 in restitution. Police said Blum started a fire in the back of Billy Deans Showtime Cafe in Bellmore, damaging the hallway and bathroom in Dec. 2014. He was then arrested for stealing candy and a glass water pipe from a Wantagh shop about 35 minutes after the fire was reported, police said. The defendant recklessly set fire to a building and endangered the lives of many people that night, Singas said in a statement. Blum pleaded guilty to second degree arson and third degree burglary on June 16. Image via NCPD",0
"The 4 Best African Restaurants In Washington D.C.From Nandos PERi-PERi to Ethiopic, here are Washington, DCs best African restaurants.

Frugal Flyer Miles: How To Get To Reykjavik Without Going BrokeDaydreaming beyond this weekend? Here are the best prices on airline tickets to Reykjavik, Iceland between July and November of 2018.

Fresh Cookies To Pizza: 8 New Capitol Hill Businesses To Check OutRestaurants, sports bars, bike shops... What are the newest businesses to open on and around Capitol Hill in Washington, D.C.

The Full Scoop: Washington D.C.s Top 5 Spots To Grab A Frozen TreatWhether its ice cream, gelato or frozen yogurt, here are Washington D.C.s best places to score a tantalizingly delicious frozen treat.

Best Family Events For Easter 2018 In Washington, DCFrom Easter egg hunts to visits with the Easter Bunny, the nations capitol has plenty of family-friendly events for celebrating the Easter holiday.

5 Recipes For Awesome St. Patrick’s Day DrinksThese boozy beverages will turn any St. Pattys Day into a celebration that even St. Patrick himself would raise a glass to.",1
"Updated at 3:45 p.m. CHICAGO, IL — A 68-year-old man was found dead and another person was taken into custody by police Monday after a SWAT team ended a possible hostage situation that lasted about four hours in the Little Village neighborhood, according to ABC Chicago. The 68-year-old was found dead of a gunshot to the head, police told ABC. A weapon was reportedly recovered at the scene and a 37-year-old man was taken into custody. The standoff began at around 7:45 a.m. Monday, Feb. 20, when Chicago police responded to a domestic disturbance call in the 3400 block of West 23rd Street, CBS reported. A SWAT team was called in after shots were heard from inside the house, the report stated. A loudspeaker was used to negotiate with the man inside the home who instigated the standoff, the report added. Police ended the standoff just after noon, according to the report. More via CBS 2 Chicago Patch will continue to update this story. photo via Shutterstock Like What Youre Reading? Stay Patched In!",0
"FBI released a new report on hate crimes in the U.S. and it shows Massachusetts had the highest rate of reported hate crimes in the country last year.

Massachusetts had the highest rate of reported hate crimes in the country last year, according to a new FBI report. There were 5.9 hate crime incidents for every 100,000 people in 2016, giving it the highest rate of reported hate crimes in the U.S. per capita.

The report shows more than half of the crimes statewide were based on race. More than 70 incidents were based on sexual orientation. And about a quarter were religion-based.

John Robbins, Executive Director of the Council on American-Islamic Relations in Massachusetts, says they have seen a huge increase in hate crimes in the last year alone.

Here in Massachusetts, we’ve documented over 200 requests for help around incidents ranging from employment discrimination, at schools, bullying or issues at the airports specifically targeting the Muslim American community, he explained.

Robert Trestan with the Anti-Defamation League in New England says change starts at the top.

“It’s critical that we put a stop to the amount of hate and bigotry and name calling that’s happening at the highest levels.”

Trestam added, while Massachusetts has a long way to go, action is being taken.

“Governor Baker is taking a national lead in bringing people together to talk about these exact issues.”

Seventy communities, a dozen colleges, and the MBTA provided the FBI with hate crimes reports.",1
"The 23-year-old white supremacist who stabbed a black Bowie State University student to death has been indicted for a hate crime, Prince George County State Attorney Angela Alsobrooks announced Tuesday (Oct. 17). Sean Urbanski, a former University of Maryland student, killed Lt. Richard W. Collins “because of his race,” Alsobrooks said.

READ: FBI Probing Murder Of Bowie University Student Is A Possible Hate Crime

Urbanski belonged to a white supremacist Facebook group called Alt-Reight: Nation; was a Donald Trump supporter; and made various racist comments online in addition to liking racist memes and posts.

He initially dodged hate crime charges in July due to lack of evidence, but in the months since, prosecutors collected “lots and lots of digital evidence” to warrant the indictment returned by a grand jury.

“We are comfortable at this point that the motive in this case was race, and that’s what’s required [for a hate crime charge],” said Alsobrooks, who is seeking life without parole for Urbanski, according to the Capital Gazette. “What we are saying is that Lt. Collins was killed because of his race.”

Collins, 23, was waiting for an Uber on the UMC campus when he encountered Urbanski, who threatened him before stabbing him in the chest. The two did not know each other.

READ: Bowie State University Honors Slain Student Richard Collins III At Graduation Ceremony",1
"Washington D.C. [USA], Mar. 5(ANI): What comes as an apparent third hate crime case in two weeks against the Indian community in United States, a 39 year old Sikh man was injured by an unknown assailant, who shot the victim outside his home and allegedly shouted go back to your own country.

According to Washington Post, the victim was working on his vehicle outside his home in the city of Kent on Friday when he was approached by a stranger, who walked up to the driveway.

There was an altercation, and the gunman - a stocky, 6-foot-tall white man wearing a mask over the bottom part of his face - said Go back to your own country and pulled the trigger.

An argument ensued, and the suspect, wearing a mask, told him to go back to his homeland, the victim said. The victim told police the man then shot him in the arm.

According to the local police, the Sikh man sustained non life-threatening injuries and they are treating this as a very serious incident.

Kent police have launched an investigation into the case and reached out to the FBI and other law enforcement agencies.

This development comes close on the heels of the tragic shooting in Kansas last month of 32-year old Indian engineer Srinivas Kuchibhotla, who was killed when 51-year old US Navy veteran Adam Purinton opened fire at him and his friend Alok Madasani before yelling get out of my country.

Earlier this week, Indian-origin convenience store owner Harnish Patel, 43, of Lancaster in South Carolina was found dead of gunshot wounds in his yard.(ANI)",1
"FaithZette Tucker Carlson Blasts Investigation of Possible Hate Crime This painting left at a New York mosque is now in the hands of police — and you wont believe why

In a developing story, a painted image of the crucifixion was left outside a mosque in New York and is now being investigated as a hate crime.

The painting had no inscription or writing attached to it, but was simply an image of Jesus dying on the cross.

Advertisement

An employee of the Hillside Islamic Center in North Hyde Park, New York, discovered the painting hanging on a fence on Friday and called police.

“Bias may have motivated this incident, but it could serve as a teaching moment for the perpetrator and for the community if it leads to greater understanding of the love Muslims have for Jesus, peace be upon him,” read the mosque’s official statement on the issue.

Tucker Carlson addressed the incident on his show, “Tucker Carlson Tonight,” on Monday evening. Here’s what he had to say:

[lz_jwplayer video=10gbxFpV]",1
"Please enable Javascript to watch this video

RENO, Nev. – The family of a 22-year-old who was brutally beaten at an Amtrak train station in California claims he was attacked because he’s gay, according to KTXL.

Tuesday, Aaron Salazar remained in a coma at Renown Hospital in Reno a week after he was brutally beaten. He has a damaged brain stem and a broken pelvis.

It broke my heart. He did not look like Aaron at all, his cousin, Sonia Trujillo, told KTXL. His face was beaten. He was swollen.

Salazar was traveling from his home in Colorado back to Oregon and made a stop in Truckee.

While he was there, he texted his great-grandmother to say he had made a friend and was heading to Sacramento, where he had a 10-hour layover. He never made it.

A station employee found Salazars battered body lying next to the train tracks. The injuries to his body have his family wondering whether it was a hate crime.

Salazar is gay. His family says he suffered devastating injuries to his groin area.

The burns on his leg were horrifying. It did not look like him at all, Trujillo said. I believe it was something deeper because the burn marks. Why burn somebody? If youre gonna hurt somebody, hurt them. But why are you gonna burn somebody?

The Amtrak and Truckee police departments did not reply to a request for comment. Salazars family says Amtrak police wont comment to them, saying it is an ongoing investigation.

I first hand saw his injuries. Theres no way that he was pushed off a train or jumped off a train because these are all upper-body injuries, Trujillo told KTXL.

Visitors to Truckee were shocked to hear about Salazars injuries.

If somebody knows something, they should step forward and help to find out exactly what happened, who caused it to happen and how we can prevent it from happening again, Truckee visitor Jim Clark said.

Meanwhile, Salazars mother keeps vigil at his bedside at the hospital. His family is keeping the faith.

Were praying, Trujillo said. Thats all we can do for him right now is pray that he pulls through this.

Salazars family has established a GoFundMe campaign.",1
"Police are seeking the publics help to identify and locate two people who stole a snow blower from a home in East Patchogue last week. Two males, pictured above and seen in the video below, stole a snow blower from the driveway of a home on Woodacres Road on July 31 at about 8:25 p.m. The snow blower is valued at approximately $200. Suffolk County Crime Stoppers offers a cash reward of up to $5,000 for information that leads to an arrest. Anyone with information about these incidents can contact Suffolk County Crime Stoppers to submit an anonymous tip by calling 1-800-220-TIPS, texting SCPD and your message to CRIMES (274637) or by email at www.tipsubmit.com. SCPD images",0
"The Ohio man charged with driving his car into a crowd of protesters in Charlottesville last summer has plead not guilty to 30 counts of hate crimes which led to the death of 32-year-old Heather Heyer and injuries to 19 others.

Sandy Hausman was in federal district court where Fields appeared today.

James Alex Fields waddled into the courtroom – his legs chained, his hands in cuffs, wearing a black and white striped jump suit. He said he was not guilty and asked the judge for a court appointed lawyer.

Because he could be sentenced to death, and because he has no income, the judge said he would appoint two attorneys, and he warned Fields that speaking with anyone but his lawyers about the case could bring testimony against him when his trial begins.

In response to questions about his mental health, Fields said he has been diagnosed as bi-polar, has ADHD, and suffers from depression and anxiety.

Speaking in a monotone, the 21-year-old told the judge he was on medication for all of those conditions but said he could understand the proceedings against him.

His lawyer did not request bail. He has already been charged with murder in state court and is represented by former Albemarle County Commonwealth’s Attorney Denise Lunsford.

About two dozen of his victims, friends and relatives of Heather Heyer filled the courtroom and met after the arraignment was adjourned.",1
"India’s external affairs minister names the victim in a tweet on Sunday.

India’s Minister of External Affairs Sushma Swaraj has outed the victim of Friday’s apparent hate crime attack in Kent, Washington.

The 39-year-old Sikh American, an immigrant from Punjab, India, was shot by a man, identified by the victim as a 6-foot tall white male.

The victim told the law enforcement authorities that he wanted to remain anonymous. The civil rights group Sikh Coalition also said in a press releases that he has chosen to remain anonymous.

But Swaraj, in a two-part tweet, wrote on Sunday morning at 1:39 am: “I am sorry to know about the attack on ________ a US national of Indian origin. I have spoken to Sardar Harpal Singh father of the victim./1

(The American Bazaar has chosen not to publish the victim’s name here, or publish the tweet.)

Follow @ambazaarmag

The second part of the tweet read: “He told me that his son had a bullet injury on his arm. He is out of danger and is recovering in a private hospital. /2”

Following the minister’s tweet, several news organizations have used the victim’s name in news stories.

Swaraj, an avid tweeter, frequently responds to global events and incidents through tweets.

“Since she took on the job two years ago, Sushma Swaraj, 64, has carved out an unlikely role for herself as a crusading Supermom of State, solving the problems of distressed Indians around the world who send her their concerns via Twitter,” the Washington Post wrote last August.

But she’s not without critics.

“Generous friend or reckless bully: Sushma Swaraj’s Twitter diplomacy is a dangerous tightrope walk,” Quartz India wrote in January.

The minister has an impressive 7.8 million followers.",1
"EAST BAY, CA – The following is a collection of weekly police, court and fire stories from around the East Bay this week. Thieves Use Starbucks Gift Card Stolen In Pleasanton, Police Say Driver Extricated From Rollover Crash In Livermore Sunday Haz Mat Spill On I-580 Prompts Sig-Alert: CHP Suspicious Device At Pleasanton Chevron Deemed Safe: Police Vegetation Fire At Lawrence Livermore National Lab Burned 155 Acres Danville Walgreens Pharmacy Robbed At Gunpoint Wednesday Morning Peeping Tom Caught On Camera In Alameda, Police Say Credit Card Stolen In Pleasanton Used In Dublin, Police Say Transient Found Dead On I-580 Identified By Coroner 1982 Cold Case Murder Reopened Parents Warned By Police To Watch For Repeat Offender 4 Residents Injured In Alameda Apartment Fire Walnut Creek CPA Arrested On Federal Charges Woman Accused Of Stealing From Elderly At Assisted Living Centers Union City Krispy Kreme Closed Due To Fire Pursuit, Arrest For Suspect Accused Of Running Over 2 San Leandro Police Officers El Cerrito Home Invasion, Attempted Sexual Assault Suspect Arrested Hercules Woman Identified As Crash Victim Aspiring Pimp Charged With 8 Felonies After Authorities Say He Lured His Victim From Texas Necklace Ripped From Womans Neck On BART BART Passenger Attacked With Metal Pipe -Image via Alameda Fire Department from 4 Residents Injured In Alameda Apartment Fire",0
"Four people were arrested on Sunday after police say they assaulted a friend and stole from him while at his house. According to police, the four were at the home of their 49-year-old friend in Elmont at 6 p.m. Sunday when they assaulted the man and stole his money and his cell phone from his pockets. The man went to a local laundromat to call 911, and told police he knew who assaulted him. Police located Jasmine English, 25, and Douglas Dante, 28, both of Seville Street, Elmont; Lawrence Sutton, 28, of Miller Avenue, Freeport; and Kevin Calendar, a homeless man from Westbury, and placed them all under arrest. The man suffered bruises and minor cuts, and refused medical treatment. All four are charged with first- and second-degree robbery. Calendar was additionally charged with obstruction of breathing and third-degree assault. All four were arraigned in First District Court in Hempstead on Monday. Photo: Clockwise from top left is Lawrence Sutton, Kevin Calendar, Douglas Dante and Jasmine English. Photos courtesy Nassau County Police Department.",0
"Rhode Island’s political and social landscape has improved since 1978 – when Dr. Jodi Glass arrived to work as an audiologist with Meeting Street School (now Meeting Street). Her professional and community contributions give voice to the voiceless. “Voice is everything,” said Glass, an accomplished initiator who builds community and praises her mentors – too numerous to name here.



Years ago, the General Assembly heard Glass, and removed gender-specific language from Rhode Island’s laws and expanded the definition of hate crimes to include sexual orientation, gender and disability.



The Clothesline Project, founded in 1990 by women artists on Cape Cod, empowers women affected by violence to express their emotions by decorating shirts and hanging them on clotheslines to promote awareness. To date, the RI Clothesline Project, which Glass founded in 1992, has more than 400 shirts. She also launched the RI Take Back the Night March, an annual march that speaks out symbolically against violence women face at home, in the workplace and on the streets, she explained. “We marched through Providence for close to 30 years; now marches take place on college and university campuses.”



For this lifelong music lover, some songs carry a political tune. Her RI Feminist Chorus sang about difficult issues – rape, incest, choice – for two decades. “It was very close to my heart,” said Glass. She founded and co-directs Grace Note Singers, a group of women who sing to individuals near death or receiving palliative care.



The longtime East Sider is a fascinating study in contrasts. Her parents had a long, loving marriage, yet she doesn’t believe in the institution of marriage for herself. “I think it’s very anti-women… built on slavery.” Nevertheless, she and her long-time partner, Ruthie, married in 2008, at the urging of Ruthie’s dying mother. Notwithstanding chronic fatigue syndrome and fibromyalgia, Glass is busy: In addition to her part-time audiology practice, she continues as the program administrator at the RI Commission on Prejudice and Bias, providing hate crime training for Rhode Island police departments. Of this work addressing hate crimes, Glass added, “It’s who I am.” In her “spare time,” this committed feminist also seeks housing for LGBT seniors and participates with RPM Voices of Rhode Island, a diverse group that sings about the authentic African-American experience.



And her message for younger generations: “It was once legal to rape your wife [up until] the early ‘80s,” she said, and Roe v. Wade, which legalized abortion in 1973, is challenged again and again. “Don’t have a false sense of complacency… we’re not near done.”

For more information, visit www.gracenotesingers.net and www.hatecrimeri.org.



Nancy Kirsch is an award-winning freelance writer in Providence. Contact her at writernancy@gmail.com",1
"? A man charged with fatally shooting an Indian immigrant last year at a suburban Kansas City bar pleaded guilty Tuesday to murder in the slaying that fanned fears of anti-immigrant violence following President Donald Trump’s election.

Witnesses said Adam Purinton, who is white, yelled “Get out of my country!” before firing at two men who had stopped for an after-work drink at Austin’s Bar and Grill in Olathe.

Srinivas Kuchibhotla was killed in the Feb. 22, 2017, attack. His friend Alok Madasani was wounded. The men, both 32, had come from India to the U.S. as students and worked as engineers at nearby GPS-maker Garmin.

Another man, Ian Grillot, was wounded when he tried to intervene.

Purinton faces life in prison with no chance of parole for 50 years when he is sentenced May 4 for premeditated first-degree murder.

At the time of the shooting, officials in India expressed concern about their citizens’ safety in the United States.

Kuchibhotla’s widow, who was not present at the hearing, issued a statement saying she hoped the guilty plea would “send a strong message that hate is never acceptable.”

“We must understand and love one another,” Sunayana Dumala said.

According to court documents, Purinton was asked to leave the bar when he made derogatory comments. He returned a short time later with a gun.

Madasani told detectives that the gunman asked the men if their “status was legal” before he opened fire, according to an affidavit released last year.

After the shooting, Purinton drove 70 miles east to Clinton, Mo., and stopped at a restaurant, where he allegedly confessed to the killings to a bartender, who called police.

Purinton, a 52-year-old Navy veteran, was a regular customer at Austin’s. Neighbors in the Olathe cul-de-sac where he lived told The Associated Press after the shooting that he became “a drunken mess” following his father’s death about two years before the shooting and had physically and mentally deteriorated.

He still faces federal hate crime charges in the slaying. Federal prosecutors have not determined whether they will seek the death penalty.",1
"Photo: Kayla Serratton. (Credit: Falmouth police) FALMOUTH, MA — A Falmouth girl has gone missing. Kayla Serratton, 17, is 5 feet, 2 inches tall and 120 pounds, police said. She has brown hair and brown eyes. She was last seen wearing black sweatpants, a black sweatshirt, and white/black Nike sneakers. Anyone with information is asked to call Falmouth police at 774-255-4527.",0
"Kabul Blast Kills at Least 80, Injures More Than 300: ‘Such Attacks Will Never End’

26-year-old Florida woman Jadian Sinead Zeiders has been arrested and charged with second degree murder in the beating death of a gay man last January.

Zeiders told police that she attacked 53-year-old William “Bill” Denham Jr. (above) after he walked into a back yard and masturbated in front of her.

According to the police report, Zeiders said she pointed Denham out to two other men after the incident and they struck him in self defense.

According to the Tampa Bay Times, investigators turned their attention to Zeiders three days after police found Denham lying unconscious on a sidewalk near the corner of North 15th and East Elm streets on January 14th.

An autopsy found that Denham died of blunt trauma to the face and body.

A witness told investigators he saw two men and a woman beating Denham in the street and kicking him after he fell down. The witness added that one of the attackers said something about the man being a “pedophile.”

The Tampa Bay Times reports:

Zeiders initially told police she didn’t know what happened to Denham. But later, in the same interview, she said she was outside a home on the 1500 block of Escort Avenue when a man she didn’t know entered the yard and started masturbating in front of her.

Zeiders said she hid in the laundry room of the house and when two men she knew returned there, she told them what had happened. According to Zeiders, her two acquaintances caught up with the man near 15th and Sligh Avenue and began arguing with him.

Zeiders said the man ran back to Elm Street and her companions followed. They tried to detain him, she said, and were forced to defend themselves when he attacked one of them. The man fell to the ground and her companions walked away, she said.

At that point, Zeiders told police, a black man she didn’t know came out of the bushes, kicked the man in the head and started rifling through his pockets. She said she watched as an ambulance arrived and the man walked away from the scene, refusing medical treatment.

A second witness told investigators one of the men who beat Denham lives at the Escort Avenue address, the police report says. This man told the witness the day after the beating that he and a male and female companion beat a man to death because he tried to rape Zeiders in the yard, the police report says.

Five days later, according to the same witness, the same man repeated the claim and said detectives had questioned him. A third witness told police the man bragged that he had hit someone who died.

Denham’s friends and family called the accusations absurd. His sister Maureen Tourigian said:

“He never would have attacked anyone. Anyone who knows him knows that, and that he never would expose himself to a woman. He wasn’t interested.”

Dan Kane (right), Denham’s partner of 30 years, said Zeiders fabricated a story to protect her and her accomplices. He suspects Zeiders and the two men tried to rob Denham and beat him up when they found he only had a few dollars in his pocket.

“I don’t think they need the death penalty, but they do need to be in prison for a long time to think about what they did,” he added. “They’re a danger to the community and need to be off the street.”

According to the New York Post, Zeiders faces charges of second degree murder. The two men accused alongside Zeiders are known to police but have not been charged yet.

Watch a Fox News report below.",1
"Property owner’s refusal to rent to same-sex couple, one of whom is transgender, violates the federal Fair Housing Act and the Colorado Anti-Discrimination Act

A federal district court judge Wednesday ruled that a Boulder County property owner violated both the federal Fair Housing Act and the Colorado Anti-Discrimination Act when she refused to rent a housing unit to Lambda Legal clients Rachel and Tonya Smith, a same-sex couple, one of whom is transgender, and their children, because she worried their “uniqueness” would jeopardize her standing in the community.

“This is a tremendous victory for Rachel and Tonya, their children, and LGBT people, couples, and families across the country,” Lambda Legal Staff Attorney Omar Gonzalez-Pagan said. “For the first time, a federal court has ruled that the Fair Housing Act’s sex discrimination prohibitions apply to discrimination based on stereotypes about sexual orientation and gender identity. This is two federal courts two days in a row that have said that laws prohibiting sex discrimination protect LGBT people. It sends a strong message: discrimination against LGBT Americans in housing and employment is illegal and will not be tolerated.

“The facts in this case are indisputable: Deepika Avanti refused to rent to Tonya and Rachel Smith because they are women in a same-sex relationship raising children together and Rachel is transgender,” Gonzalez-Pagan added. “Her concerns about Rachel and Tonya’s ‘uniqueness’ and ‘unique relationship’ were discrimination, pure and simple, and we are grateful that the judge agreed.”

In the court’s opinion filed Wednesday, U.S District Judge Raymond P. Moore wrote:

In this case, the Smiths contend that discrimination against women (like them) for failure to conform to stereotype norms concerning to or with whom a woman should be attracted, should marry, and/or should have children is discrimination on the basis of sex under the FHA. The Court agrees. Such stereotypical norms are no different from other stereotypes associated with women, such as the way she should dress or act (e.g., that a woman should not be overly aggressive, or should not act macho), and are products of sex stereotyping.

“We are delighted with this ruling,” Tonya Smith said. “We were so shocked and upset by Deepika’s emails, that simply because of who we are she wouldn’t rent to us. We felt it was unfair and illegal, and now a court has agreed. No one should ever have to go through what we went through, and hopefully this ruling will protect other couples like us who are trying to provide safe homes for their families.”

“While housing discrimination is a pervasive problem for LGBT people, it is very much underreported,” Gonzalez-Pagan added. “In many instances, LGBT people who are either overtly or subtly discriminated against in housing do not report the discrimination because of their immediate need to find housing or due to the costs of pursuing a claim. Property owners who engage in this kind of discrimination must be held accountable.”

Lambda Legal has long fought for the rights of LGBT people and families in all areas of life including housing and employment. A day prior to the ruling, the Seventh Circuit Court of Appeals issued an historic decision holding that discriminating against someone in employment because they are lesbian, gay or bisexual is a form of sex discrimination. And presently, Lambda Legal is appealing a suit against an Illinois senior living facility for failing to protect a resident from sex- and sexual orientation-based harassment.

Additional Background

Tonya and Rachel Smith are a loving, committed same-sex couple living in Colorado. They have been married for seven years and have two children, ages seven and three. Rachel is also transgender.

In early 2015, Tonya and Rachel were looking to find a new home for their young family. In April, they located a two-bedroom townhouse in the community of Gold Hill, Colorado, that seemed to meet all of their needs – affordable, lots of outdoor space where their children could play, and near a small, high quality public school. After meeting the landlord, Deepika Avanti, and touring both that unit and a three-bedroom unit on the same property, Tonya and Rachel believed they had found their dream home.

However, within hours, Avanti emailed Tonya and Rachel and informed them she would not be renting either unit to them, because she thought their “unique relationship” would become the focus of discussion in town and would harm her standing in the community. She added that she had kept a low profile for 30 years, but that would no longer be possible if she rented to them due to Tonya and Rachel’s “uniqueness.”

Handling the case for Lambda Legal are Omar Gonzalez-Pagan, Staff Attorney, and Karen Loewy, Senior Counsel. They are joined by pro-bono co-counsel Benjamin N. Simler of Holland & Hart LLP.

Read the ruling here.

More information about the lawsuit, Smith v. Avanti, can be found here.

Comments",1
"EAST NASHVILLE, TN — Metro Police released surveillance footage Wednesday of the events that may have led to the shooting death of a man outside of an East Nashville hookah bar early Sunday morning. Investigators are working to identify the man shown, who is wanted for questioning in the death of 27-year-old Nigel Phill. Phill was killed in the parking lot of Cloud IX, a Gallatin Pike hookah bar, in the wee hours of Sunday morning. Phill was driven by personal vehicle to Skyline Medical Center, where he died. (For more updates on this story and free news alerts for your neighborhood, sign up for your local Middle Tennessee Patch morning newsletter.) Police say the man wanted for questioning is a black man with a high and tight hair style, shaved on the sides and longer on top. He was wearing a white t-shirt and blue jeans.   Image via Metro Nashville Police Department",0
"When a gay man in Columbus, Oh., was threatened by a man using a homophobic slur, police acknowledged his concern that the incident may have been motivated by bias, but they got a key detail wrong in their incident report: They mistakenly marked it as a case of anti-heterosexual harassment, reports ProPublica. Since 2010, Columbus police have reported six incidents that list bias against heterosexuals as the purported motivation. That’s more than any other local law enforcement agency in the nation reported during that period. Columbus Police Department Sgt. Dean Worthington acknowledges it’s likely that the officers who filed the reports marked the wrong box.

Those reports made their way from Columbus to the FBI, where they were compiled with thousands of others into the Uniform Crime Report. Every year a small number of anti-heterosexual hate crime reports end up in the UCR. From 2010 to 2016, the FBI reported that local law enforcement agencies noted a total of 142 of them. ProPublica reviewed dozens of these reports, and found few, if any, actual hate crimes targeting people for being heterosexual. ProPublica sent Freedom of Information Act requests to every law enforcement agency that reported a heterosexual bias crime in 2016, and was able to locate records for 58 cases. None described hate crimes spurred by anti-heterosexual bias. As with the case in Columbus, about half were actually anti-gay or anti-bisexual crimes that were miscategorized. Seven cases appeared to reflect other types of bias, with victims targeted because they were Jewish or black or women. Some 18 cases don’t seem to have been hate crimes at all. The findings show that many local law enforcement agencies do a poor job tracking hate crimes. It’s a problem that can leave policy makers blind when grappling with the problem of hate crimes and bias incidents.",1
"CLEVELAND, OH -- The Cleveland Police Department has issued an endangered/missing person report on a 67-year-old woman who lives at 9411 Detroit Avenue. Tanya Lowery has not been heard from by her son since 3 p.m. Dec. 5. A family member came to her home around 9:30 a.m. Dec. 6 and found the front door open. The woman was not there. If you have any information about her whereabouts, call the Cleveland Police Department at 216-621-1234. Photo Courtesy Of The Cleveland Police Department",0
">>News Alerts: Subscribe to a free email newsletter: ANNAPOLIS • ODENTON • COLUMBIA Anne Arundel County Police are searching for a man suspected of killing his wife in the kitchen of the Hanover Dunkin Donuts where they both worked.  Customers at the restaurant called police just before 11 p.m. Sunday to report there were no employees inside the business at 7657 Arundel Mills Boulevard in Hanover. When an officer checked the restaurant he found a woman lying in the kitchen area with severe injuries; she was pronounced dead at the scene by medical personnel.  The homicide victim has been identified as Palak Bhadreskumar Patel, 21, of the 1600 block of Cheston Lane in Hanover.  The victims husband, Bhadreshkumar Chetanbhai Patel, 24, who is also an employee of that Dunkin Donuts location, was identified as a suspect in his wifes death. Investigators say Patel killed his wife by striking her multiple times with an object before fleeing the business.  An arrest warrant has been issued for Patel charging him with first-degree murder, second-degree murder, first-degree assault, second-degree assault, and dangerous weapon with intent to injure. Police said they believe the homicide is domestic-related. Within the past year, there was one prior domestic complaint involving the couple, police told WBAL TV.  Police say Patel is considered dangerous and they urge anyone with information to call homicide Detective Kelly Harding at 410-222-4743. Callers may remain anonymous by contacting the Anne Arundel County Police Tip Line at 410-222-4700 or Metro Crime Stoppers. SEE ALSO:",0
"While so many other Republicans are tucking tail and begging for mercy from the leftist hordes, state Senator Dan Bishop (R-Charlotte) is going on the offensive:

In the wake of the violence in Charlottesville, Va., Saturday after white supremacist events and counterprotests, a North Carolina state senator compared the Black Lives Matter movement to the supremacists. Republican Sen. Dan Bishop, who represents Senate District 39 in Mecklenburg County, said on Twitter Sunday that the “racist alt-right must be condemned” along with Antifa, an umbrella term for an activist anti-fascist movement, and Black Lives Matter, a group protesting police brutality and advocating for equality and black civil rights. […]

Really? This driveby has a very short memory. Black Lives Matter was the driving force behind those riots that tore Charlotte apart not too long ago. Here’s the left-wing crank Huffington Post:

[…] Destructive protests Tuesday that included shutting down eight-lane Interstate 85 and burning the contents of a tractor-trailer turned violent Wednesday. Along with the man shot to death, paramedics said two other people and six police officers suffered minor injuries. Wednesday’s protest started as a downtown prayer vigil, but an angry group left the vigil and marched through downtown Charlotte. They shouted “black lives matter” and “hands up; don’t shoot” while cursing at officers with bicycles blocking intersections. As the protesters approached the Omni hotel, officers in riot gear lined up outside arm in arm and a few marchers threw bottles and clods of dirt. […]

*Um, yeah. What a niiiiiiiice bunch of young people.*

Let’s not forget BLM’s role in stirring up Ferguson and Baltimore, as well.

Of course, the lefties showed so much tolerance and compassion for a POV that differed from theirs:

Another Twitter user, Jeb Stuart, whose profile says he is from Charlotte, asked Bishop whether he was equating BLM with those who wave Nazi flags. Bishop said yes, “both violent, racist movements.” Stuart: “What is racist about acknowledging the humanity of black people?” Bishop: “I had in mind their chant ‘pigs in a blanket, fry ’em like bacon.’ But knew better than to expect reciprocal decency.” Stuart: “Individuals vary, but are the fundamental purposes of those movements morally equivalent?” Bishop: “Chants usually collective acts. And my condemnation of extremists is unreciprocated.” Dozens of Twitter users had responded to Bishop’s tweet by Monday in opposition to his comments. One of the responses came from Wake County Commissioner John Burns, who told Bishop to resign.

Bishop was a leading advocate for HB2 and has been one of the few elected Republicans to not fold in the face of leftist fury. (Oh, to have just one or two more examples of courage on the right side of the aisle.)",1
